utc_timestamp,actual_mw,forecast_mw,previous_week_mw,previous_52_weeks_mw,error_mw,absolute_error_mw,absolute_percentage_error
2020-01-07 01:00:00+00:00,48105.0,50398.78604938007,40856.0,51217.0,2293.786049380069,2293.786049380069,4.768290301174657
2020-01-07 02:00:00+00:00,48553.0,50564.85419687003,40388.0,51792.0,2011.8541968700301,2011.8541968700301,4.1436248982967685
2020-01-07 03:00:00+00:00,50054.0,51824.21123308555,40835.0,53483.0,1770.2112330855525,1770.2112330855525,3.5366029350013037
2020-01-07 04:00:00+00:00,53241.0,56159.02371582686,41447.0,56535.0,2918.0237158268574,2918.0237158268574,5.480783072870264
2020-01-07 05:00:00+00:00,60420.0,64054.36839566767,41596.0,64186.0,3634.3683956676687,3634.3683956676687,6.015174438377472
2020-01-07 06:00:00+00:00,66527.0,69514.1228035904,44124.0,70387.0,2987.122803590406,2987.122803590406,4.490090945917306
2020-01-07 07:00:00+00:00,69198.0,70164.20385715163,46802.0,72913.0,966.2038571516314,966.2038571516314,1.396288703649862
2020-01-07 08:00:00+00:00,69408.0,70281.3078062911,49456.0,73232.0,873.3078062910936,873.3078062910936,1.2582235567817739
2020-01-07 09:00:00+00:00,69896.0,70410.64177091334,50937.0,73615.0,514.6417709133384,514.6417709133384,0.7362964560394564
2020-01-07 10:00:00+00:00,70089.0,70423.62875749718,52026.0,73965.0,334.6287574971793,334.6287574971793,0.4774340588354511
2020-01-07 11:00:00+00:00,69367.0,70423.62875749718,52394.0,74062.0,1056.6287574971793,1056.6287574971793,1.5232441326526724
2020-01-07 12:00:00+00:00,69465.0,70313.10745941932,50637.0,73620.0,848.1074594193196,848.1074594193196,1.2209133512118615
2020-01-07 13:00:00+00:00,68854.0,70194.87397229947,49459.0,72595.0,1340.873972299465,1340.873972299465,1.9474162318811763
2020-01-07 14:00:00+00:00,68089.0,70248.17492435791,49378.0,72428.0,2159.1749243579106,2159.1749243579106,3.171106822479271
2020-01-07 15:00:00+00:00,68574.0,70235.14817863237,51219.0,73340.0,1661.1481786323711,1661.1481786323711,2.422416919871046
2020-01-07 16:00:00+00:00,70914.0,70404.84754822556,53428.0,75056.0,-509.1524517744401,509.1524517744401,0.7179858022032887
2020-01-07 17:00:00+00:00,70678.0,70458.63290000397,52637.0,74557.0,-219.36709999603045,219.36709999603045,0.31037536432274604
2020-01-07 18:00:00+00:00,68990.0,70511.93385206242,50151.0,72894.0,1521.933852062415,1521.933852062415,2.2060209480539426
2020-01-07 19:00:00+00:00,65235.0,69294.52351634442,47493.0,69352.0,4059.523516344416,4059.523516344416,6.222922535976724
2020-01-07 20:00:00+00:00,61997.0,65615.0272296912,45842.0,65661.0,3618.027229691201,3618.027229691201,5.835810167735859
2020-01-07 21:00:00+00:00,59030.0,62049.19094620188,45501.0,62273.0,3019.190946201881,3019.190946201881,5.114672109439067
2020-01-07 22:00:00+00:00,55343.0,59633.2955831208,43969.0,58913.0,4290.295583120802,4290.295583120802,7.752191935964444
2020-01-07 23:00:00+00:00,52694.0,52302.807471230786,42335.0,54556.0,-391.1925287692138,391.1925287692138,0.7423853356534214
