utc_timestamp,forecast_MW,actual_MW,error_MW,abs_pct_err
2020-01-06 15:00:00+00:00,60147.653575404605,62276.0,-2128.3464245953946,3.417602968391346
2020-01-06 16:00:00+00:00,63577.672459907,66018.0,-2440.3275400929997,3.6964578449710683
2020-01-06 17:00:00+00:00,64315.72852725103,66215.0,-1899.2714727489729,2.8683402140738097
2020-01-06 18:00:00+00:00,62952.61159461418,64831.0,-1878.38840538582,2.897361455763169
2020-01-06 19:00:00+00:00,59617.06172824883,61350.0,-1732.938271751169,2.8246752595781075
2020-01-06 20:00:00+00:00,57119.92128938203,58821.0,-1701.0787106179705,2.8919581622515267
2020-01-06 21:00:00+00:00,55774.25680724104,56577.0,-802.7431927589569,1.4188507569488606
2020-01-06 22:00:00+00:00,52323.179813707844,52904.0,-580.820186292156,1.0978757490778694
2020-01-06 23:00:00+00:00,49238.672029947375,50708.0,-1469.3279700526255,2.897625562145274
2020-01-07 00:00:00+00:00,47102.00593012393,49617.0,-2514.9940698760693,5.068815264679584
2020-01-07 01:00:00+00:00,46075.285130881,48105.0,-2029.7148691190014,4.219342831553895
2020-01-07 02:00:00+00:00,45977.830894840175,48553.0,-2575.1691051598245,5.303831081827743
2020-01-07 03:00:00+00:00,46759.387303260184,50054.0,-3294.612696739816,6.582116707435601
2020-01-07 04:00:00+00:00,48834.45705974197,53241.0,-4406.542940258027,8.276596871317269
2020-01-07 05:00:00+00:00,53711.12563427099,60420.0,-6708.874365729011,11.10373115810826
2020-01-07 06:00:00+00:00,58740.25841416658,66527.0,-7786.741585833421,11.704633586113038
2020-01-07 07:00:00+00:00,61814.97404588397,69198.0,-7383.025954116027,10.669421015225913
2020-01-07 08:00:00+00:00,63475.815358916705,69408.0,-5932.184641083295,8.546831260205302
2020-01-07 09:00:00+00:00,65162.40195444672,69896.0,-4733.598045553277,6.772344691474872
2020-01-07 10:00:00+00:00,66769.77394310788,70089.0,-3319.2260568921192,4.7357303669507615
2020-01-07 11:00:00+00:00,66616.72892074943,69367.0,-2750.2710792505677,3.9648119123654872
2020-01-07 12:00:00+00:00,65736.2146187171,69465.0,-3728.785381282898,5.367862061877057
2020-01-07 13:00:00+00:00,64529.86512372085,68854.0,-4324.134876279153,6.280150574083064
2020-01-07 14:00:00+00:00,64169.86349730351,68089.0,-3919.1365026964922,5.755902572657099
2020-01-07 15:00:00+00:00,65344.980270071595,68574.0,-3229.0197299284046,4.7088105257508746
2020-01-07 16:00:00+00:00,68730.63692998876,70914.0,-2183.363070011241,3.078888611573513
2020-01-07 17:00:00+00:00,68794.92875355658,70678.0,-1883.0712464434182,2.664296169166386
2020-01-07 18:00:00+00:00,66735.91863493426,68990.0,-2254.0813650657365,3.267258102718853
2020-01-07 19:00:00+00:00,63199.90241442723,65235.0,-2035.0975855727665,3.1196406615662857
2020-01-07 20:00:00+00:00,60253.87091760335,61997.0,-1743.1290823966483,2.811634566828473
2020-01-07 21:00:00+00:00,58766.6362072061,59030.0,-263.363792793898,0.4461524526408573
2020-01-07 22:00:00+00:00,54964.0724395536,55343.0,-378.9275604463983,0.6846892297967191
2020-01-07 23:00:00+00:00,51584.83632698373,52694.0,-1109.1636730162718,2.104914550074528
