utc_timestamp,point,q0.025,q0.1,q0.5,q0.9,q0.975
2020-01-06 09:00:00,63867.002,57203.359,59593.243,63852.440,68403.107,70553.828
2020-01-06 10:00:00,64380.302,57551.552,60114.432,64434.421,68963.285,71174.717
2020-01-06 11:00:00,64150.231,57664.372,60091.633,64302.736,68592.303,70708.942
2020-01-06 12:00:00,63273.027,56914.447,59157.913,63179.075,67711.433,70221.009
2020-01-06 13:00:00,62270.076,55403.374,57859.254,62239.888,66736.844,68925.395
2020-01-06 14:00:00,61866.546,55555.588,58006.716,62143.180,66787.611,68941.455
2020-01-06 15:00:00,62404.539,55993.344,57975.292,62348.835,66552.610,68886.799
2020-01-06 16:00:00,63437.162,56913.970,59137.400,63389.865,67975.396,70455.937
2020-01-06 17:00:00,63944.549,57256.781,59551.926,64058.907,68534.499,70557.552
2020-01-06 18:00:00,63051.784,55758.237,58810.392,63220.453,67641.308,69865.843
2020-01-06 19:00:00,60650.921,53732.771,56222.052,60384.403,64890.791,67347.706
2020-01-06 20:00:00,57406.150,51362.353,53332.502,57431.317,61688.123,63912.253
2020-01-06 21:00:00,54186.664,47887.196,49906.617,54272.767,58890.485,61153.598
2020-01-06 22:00:00,51481.878,44850.445,47098.681,51450.477,55855.787,57773.289
2020-01-06 23:00:00,49320.298,43059.296,45012.859,49249.428,53731.335,55845.720
2020-01-07 00:00:00,47683.094,41457.013,43417.535,47730.349,51799.828,54207.436
2020-01-07 01:00:00,46908.015,40471.301,42433.403,46891.026,51116.658,53402.504
2020-01-07 02:00:00,47606.666,40604.942,43206.635,47785.515,51807.868,54112.753
2020-01-07 03:00:00,50131.333,43473.838,45475.180,50021.408,54406.123,56609.804
2020-01-07 04:00:00,54107.294,47632.487,49870.226,53970.880,58476.195,60830.896
2020-01-07 05:00:00,58511.701,51961.138,54652.552,58631.385,62967.288,65591.382
2020-01-07 06:00:00,62265.860,55456.062,58004.244,62150.282,66086.534,68211.884
2020-01-07 07:00:00,64825.441,58208.175,60317.495,64839.194,69257.053,71589.148
2020-01-07 08:00:00,66276.674,59281.196,61896.062,66291.633,70518.528,72715.464
2020-01-07 09:00:00,66941.016,60278.766,62458.358,66852.390,71083.659,73675.181
2020-01-07 10:00:00,66953.702,60522.642,62410.781,66941.499,71535.757,73768.387
2020-01-07 11:00:00,66252.571,59366.288,61799.150,66491.335,70728.281,73214.470
2020-01-07 12:00:00,64936.623,58232.283,60574.449,64925.856,69281.802,71852.170
2020-01-07 13:00:00,63529.559,56772.497,59059.256,63276.016,67624.568,69814.173
2020-01-07 14:00:00,62758.405,55798.776,58205.924,62738.688,67079.645,69463.888
2020-01-07 15:00:00,62966.649,55811.544,58795.589,62779.067,66947.809,69688.853
2020-01-07 16:00:00,63708.319,57482.115,59472.253,63645.532,67945.062,70020.799
2020-01-07 17:00:00,63964.002,57378.593,59607.281,63840.664,68283.710,70447.679
2020-01-07 18:00:00,62858.782,55904.736,58453.032,62738.128,67397.986,69161.068
2020-01-07 19:00:00,60284.271,53965.285,56213.730,60594.480,65237.416,67895.704
2020-01-07 20:00:00,56903.795,50169.581,52213.039,56717.646,60879.812,63377.530
2020-01-07 21:00:00,53585.283,47485.197,49579.682,53879.834,57912.027,60562.627
2020-01-07 22:00:00,50816.520,43921.417,46519.228,50748.769,55211.035,57464.898
2020-01-07 23:00:00,48624.042,42198.978,44389.313,48592.530,52921.790,55170.557
